,Country Name,Country Code,Region,Year,GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),Population growth (annual %),"Population, total"
475,Sweden,SWE,Europe & Central Asia,2019,533879529188.454,1.98619587380391,51939.4297445291,0.957561656419784,1.01372226345511,10278887.0
476,Sweden,SWE,Europe & Central Asia,2020,547054174235.876,-2.17021317885872,52837.9039778149,-2.87468419018519,0.722703912882934,10353442.0
477,Sweden,SWE,Europe & Central Asia,2021,639714956069.468,6.14702464708019,61417.6808766469,5.51142519349814,0.600591532839468,10415811.0
478,Sweden,SWE,Europe & Central Asia,2022,590409594949.102,2.66319953969133,56299.5057328064,1.96686365077406,0.68058286829853,10486941.0
479,Sweden,SWE,Europe & Central Asia,2023,593267701033.408,-0.196170994604543,56305.250200767,-0.666848158531991,0.472717863265105,10536632.0
480,Switzerland,CHE,Europe & Central Asia,2009,554212916092.271,-2.29737463071545,71568.3123885672,-3.51055886020198,1.24948463127384,7743831.0
481,Switzerland,CHE,Europe & Central Asia,2010,598851028906.58,3.24339733550173,76531.3729407691,2.17363816396787,1.0415580576588,7824909.0
482,Switzerland,CHE,Europe & Central Asia,2011,715888126682.396,1.81310819203695,90476.7589651577,0.687339869637952,1.11187894263206,7912398.0
483,Switzerland,CHE,Europe & Central Asia,2012,686420221557.99,1.17925383325108,85836.2076767359,0.110596604306124,1.06181932886789,7996861.0
484,Switzerland,CHE,Europe & Central Asia,2013,706234937370.968,1.79214405707484,87304.3305813557,0.628360675437008,1.14987975781229,8089346.0
485,Switzerland,CHE,Europe & Central Asia,2014,726537808338.0,2.34988127508626,88724.9909402638,1.10869359440046,1.22010397343287,8188649.0
486,Switzerland,CHE,Europe & Central Asia,2015,694118186379.628,1.64462768699285,83806.4476003837,0.494129822392765,1.13833715247736,8282396.0
487,Switzerland,CHE,Europe & Central Asia,2016,687895460902.713,2.0686896670996,82153.0745447889,0.960131673178253,1.09203117387253,8373338.0
488,Switzerland,CHE,Europe & Central Asia,2017,695200833086.499,1.36279955711416,82254.3769269767,0.421326163056477,0.933155888738653,8451840.0
489,Switzerland,CHE,Europe & Central Asia,2018,725568717468.001,2.86044579461633,85217.3691512274,2.10552472012415,0.736633975172522,8514329.0
490,Switzerland,CHE,Europe & Central Asia,2019,721369112726.724,1.14198232505277,84121.9310304414,0.423089768227314,0.713313668444329,8575280.0
491,Switzerland,CHE,Europe & Central Asia,2020,741999406005.627,-2.14173720650054,85897.7843338323,-2.85415832226442,0.730676195047382,8638167.0
492,Switzerland,CHE,Europe & Central Asia,2021,813408787222.499,5.39188804141473,93446.4344518943,4.5881921178937,0.765501039496593,8704546.0
493,Switzerland,CHE,Europe & Central Asia,2022,818426550206.45,2.56832817834069,93259.9057183024,1.73600130033897,0.814795736256849,8775760.0
494,Switzerland,CHE,Europe & Central Asia,2023,884940402230.409,0.716066868695833,99994.9380204786,-0.127139868143971,0.84073604280258,8849852.0
495,Turkiye,TUR,Europe & Central Asia,2009,649289324627.732,-4.82315395301769,9012.99945793034,-6.12785740051382,1.3803027157145,72039206.0
496,Turkiye,TUR,Europe & Central Asia,2010,776967266305.53,8.42710432276191,10622.7020439723,6.79208232586733,1.51943093763293,73142150.0
497,Turkiye,TUR,Europe & Central Asia,2011,838785289694.35,11.2001105833504,11300.7852215681,9.57986395820123,1.46777416449143,74223629.0
498,Turkiye,TUR,Europe & Central Asia,2012,880555885492.269,4.78849271108008,11713.2849831139,3.46121242479198,1.27471801981307,75175827.0
499,Turkiye,TUR,Europe & Central Asia,2013,957799120008.32,8.48581699653026,12578.1878632,7.10131954327058,1.28441474668,76147624.0
500,Turkiye,TUR,Europe & Central Asia,2014,938934609296.966,4.9397151613658,12165.220135038,3.53349204037028,1.3490889002021,77181884.0
501,Turkiye,TUR,Europe & Central Asia,2015,864313810469.009,6.08448690443663,11049.9951100942,4.6785959933809,1.33411577030414,78218479.0
502,Turkiye,TUR,Europe & Central Asia,2016,869682881593.041,3.32308420845746,10970.0458948862,1.94225845985372,1.34542593504869,79277962.0
503,Turkiye,TUR,Europe & Central Asia,2017,858988492853.742,7.50199748917491,10695.550196231,6.11695888825578,1.29675571220462,80312698.0
504,Turkiye,TUR,Europe & Central Asia,2018,778972199727.859,3.01317990846508,9568.83618958168,1.62818524031636,1.35360298648434,81407204.0
505,Turkiye,TUR,Europe & Central Asia,2019,761005946788.221,0.81852593620826,9215.44087472889,-0.612618493559708,1.42969688109789,82579440.0
506,Turkiye,TUR,Europe & Central Asia,2020,720338498174.744,1.85983969001542,8638.73913259299,0.876186370101166,0.970386031353162,83384680.0
507,Turkiye,TUR,Europe & Central Asia,2021,819865253669.661,11.4393847446421,9743.21313092428,10.4293952224225,0.910444902564511,84147318.0
508,Turkiye,TUR,Europe & Central Asia,2022,907118435952.688,5.53346926596379,10674.5041731531,4.49949975785783,0.984586244469359,84979913.0
509,Turkiye,TUR,Europe & Central Asia,2023,1108022373259.51,4.5168665079849,12985.7531497962,4.0929402864446,0.406430370277168,85326000.0
510,United Kingdom,GBR,Europe & Central Asia,2009,2412840006231.5,-4.61495740242552,38744.131693043,-5.33371939419183,0.756390859593407,62276270.0
511,United Kingdom,GBR,Europe & Central Asia,2010,2485482596184.71,2.23868863381415,39598.957119545,1.44038415806527,0.783888646646516,62766365.0
512,United Kingdom,GBR,Europe & Central Asia,2011,2663805834828.07,1.14510154098662,42109.6418795749,0.357726635762319,0.781506562236639,63258810.0
513,United Kingdom,GBR,Europe & Central Asia,2012,2707089726614.64,1.51293674929991,42497.3404974322,0.809511841772917,0.695353132322269,63700215.0
514,United Kingdom,GBR,Europe & Central Asia,2013,2784853502534.29,1.79232221590813,43426.2981405143,1.11285564329206,0.669740535540783,64128273.0
515,United Kingdom,GBR,Europe & Central Asia,2014,3064708247921.43,3.19578246561922,47439.6165895125,2.43857440495138,0.736463978721671,64602298.0
516,United Kingdom,GBR,Europe & Central Asia,2015,2927911140916.73,2.2202583222271,44964.3911437292,1.41349868255548,0.792367505802859,65116219.0
517,United Kingdom,GBR,Europe & Central Asia,2016,2689106566899.61,1.9210634135702,40985.2351382417,1.15154932987107,0.757874492811929,65611593.0
518,United Kingdom,GBR,Europe & Central Asia,2017,2680148052335.3,2.65506966811928,40572.1214823783,1.96002099357008,0.679374473924223,66058859.0
519,United Kingdom,GBR,Europe & Central Asia,2018,2871340347581.79,1.40379208588568,43203.8141057739,0.791214735013071,0.605929132212552,66460344.0
520,United Kingdom,GBR,Europe & Central Asia,2019,2851407164907.81,1.64161099628876,42662.5353740311,1.06983334867479,0.564131113399897,66836327.0
521,United Kingdom,GBR,Europe & Central Asia,2020,2697806592293.86,-10.3599008187799,40217.0090116986,-10.687168020963,0.365758263815142,67081234.0
522,United Kingdom,GBR,Europe & Central Asia,2021,3141506156618.7,8.67490411442573,46869.759058411,8.76398582256878,-0.0819372405302065,67026292.0
523,United Kingdom,GBR,Europe & Central Asia,2022,3088839763445.02,4.34522883436574,45564.1569448013,3.16817537223257,1.13444824466953,67791000.0
524,United Kingdom,GBR,Europe & Central Asia,2023,3340032380668.04,0.104017849159277,48866.6039600298,-0.714682165144737,0.821212039762055,68350000.0
525,United States,USA,North America,2009,14478067000000.0,-2.57650023426996,47194.9500893872,-3.42683194254013,0.876651298802912,306771529.0
526,United States,USA,North America,2010,15048971000000.0,2.6951925838264,48650.6643227232,1.8467404584986,0.829616674709795,309327143.0
527,United States,USA,North America,2011,15599732000000.0,1.56440685438301,50065.9789470675,0.82892617390047,0.726786704810745,311583481.0
528,United States,USA,North America,2012,16253970000000.0,2.28911338767897,51784.4114692048,1.54146623449971,0.733599941250847,313877662.0
529,United States,USA,North America,2013,16880683000000.0,2.11783009919846,53409.7507774372,1.41274167855772,0.692860276624581,316059947.0
530,United States,USA,North America,2014,17608138000000.0,2.52381981441982,55304.3155317137,1.77469980748791,0.733361519937424,318386329.0
531,United States,USA,North America,2015,18295019000000.0,2.94555045455233,57040.2082136605,2.19043056582386,0.73621730882542,320738994.0
532,United States,USA,North America,2016,18804913000000.0,1.81945147474293,58206.6141931844,1.08425738313417,0.724676067451429,323071755.0
533,United States,USA,North America,2017,19612102000000.0,2.45762230356996,60322.2614241747,1.81147636540288,0.63264399508256,325122128.0
534,United States,USA,North America,2018,20656516000000.0,2.96650507100425,63201.0458483771,2.42587721947302,0.526435395564053,326838199.0
535,United States,USA,North America,2019,21521395000000.0,2.46703756313913,65548.0707847572,2.00148267922953,0.455381285963537,328329953.0
536,United States,USA,North America,2020,21322950000000.0,-2.21346933290643,64317.398912504,-3.15644425196703,0.968999515833015,331526933.0
537,United States,USA,North America,2021,23594031000000.0,5.8002061284573,71055.8761938303,5.63386812824078,0.157342694282194,332048977.0
538,United States,USA,North America,2022,25744108000000.0,1.93549589483209,77246.6738828672,1.56159818901087,0.367472693654024,333271411.0
539,United States,USA,North America,2023,27360935000000.0,2.54270029878489,81695.1870713305,2.0395059357577,0.491924871690548,334914895.0
